Project, Version, Iteration, Suite, Test count, APFDf, TTFF, pTTFF
JxPath,19,7,Random,45,0.7888888888888889,10,0.2222222222222222
JxPath,19,8,Ekstazi,27,0.4333333333333334,26,0.5777777777777777
JxPath,19,8,FAST,45,0.7,14,0.3111111111111111
JxPath,19,8,Ekstazi+dpt,27,0.5222222222222221,22,0.4888888888888889
JxPath,19,8,DPT,45,0.5,23,0.5111111111111111
JxPath,19,8,STARTS,27,0.6333333333333333,17,0.37777777777777777
JxPath,19,8,STARTS+FAST-S,27,0.5888888888888888,19,0.4222222222222222
JxPath,19,8,STARTS+FAST-P,27,0.5888888888888888,19,0.4222222222222222
JxPath,19,8,STARTS+DPT,27,0.5,23,0.5111111111111111
JxPath,19,8,Fastazi-S,27,0.7444444444444445,12,0.26666666666666666
JxPath,19,8,Fastazi-P,27,0.7444444444444445,12,0.26666666666666666
JxPath,19,8,Random,45,0.21111111111111105,36,0.8
JxPath,19,9,Ekstazi,27,0.5888888888888888,19,0.4222222222222222
JxPath,19,9,FAST,45,0.7,14,0.3111111111111111
JxPath,19,9,Ekstazi+dpt,27,0.5,23,0.5111111111111111
JxPath,19,9,DPT,45,0.5,23,0.5111111111111111
JxPath,19,9,STARTS,27,0.5222222222222221,22,0.4888888888888889
JxPath,19,9,STARTS+FAST-S,27,0.5888888888888888,19,0.4222222222222222
JxPath,19,9,STARTS+FAST-P,27,0.611111111111111,18,0.4
JxPath,19,9,STARTS+DPT,27,0.5,23,0.5111111111111111
JxPath,19,9,Fastazi-S,27,0.8111111111111111,9,0.2
JxPath,19,9,Fastazi-P,27,0.7444444444444445,12,0.26666666666666666
JxPath,19,9,Random,45,0.6333333333333333,17,0.37777777777777777
JxPath,19,10,Ekstazi,27,0.5888888888888888,19,0.4222222222222222
JxPath,19,10,FAST,45,0.7,14,0.3111111111111111
JxPath,19,10,Ekstazi+dpt,27,0.5222222222222221,22,0.4888888888888889
JxPath,19,10,DPT,45,0.5,23,0.5111111111111111
JxPath,19,10,STARTS,27,0.7888888888888889,10,0.2222222222222222
JxPath,19,10,STARTS+FAST-S,27,0.611111111111111,18,0.4
JxPath,19,10,STARTS+FAST-P,27,0.611111111111111,18,0.4
JxPath,19,10,STARTS+DPT,27,0.5,23,0.5111111111111111
JxPath,19,10,Fastazi-S,27,0.7888888888888889,10,0.2222222222222222
JxPath,19,10,Fastazi-P,27,0.7444444444444445,12,0.26666666666666666
JxPath,19,10,Random,45,0.7444444444444445,12,0.26666666666666666
JxPath,19,11,Ekstazi,27,0.8777777777777778,6,0.13333333333333333
JxPath,19,11,FAST,45,0.7444444444444445,12,0.26666666666666666
JxPath,19,11,Ekstazi+dpt,27,0.5,23,0.5111111111111111
JxPath,19,11,DPT,45,0.5222222222222221,22,0.4888888888888889
JxPath,19,11,STARTS,27,0.6777777777777778,15,0.3333333333333333
JxPath,19,11,STARTS+FAST-S,27,0.5666666666666667,20,0.4444444444444444
JxPath,19,11,STARTS+FAST-P,27,0.611111111111111,18,0.4
JxPath,19,11,STARTS+DPT,27,0.5,23,0.5111111111111111
JxPath,19,11,Fastazi-S,27,0.7222222222222222,13,0.28888888888888886
