Project, Version, Suite, Test count, APFDf, TTFF, pTTFF, Misses, Hit, HitCount
Collections,25,Ekstazi,157.0,0.568213058419244,84.26666666666667,0.434364261168385,0,1,30
Collections,25,FAST,194.0,0.12491408934707905,170.26666666666668,0.8776632302405502,0,1,30
Collections,25,Ekstazi+dpt,157.0,0.9664948453608242,7.0,0.03608247422680412,0,1,30
Collections,25,DPT,194.0,0.9664948453608242,7.0,0.03608247422680412,0,1,30
Collections,25,STARTS,157.0,0.6085910652920962,76.43333333333334,0.3939862542955327,0,1,30
Collections,25,STARTS+FAST-S,157.0,0.40859106529209616,115.23333333333333,0.5939862542955326,0,1,30
Collections,25,STARTS+FAST-P,157.0,0.4087628865979381,115.2,0.5938144329896905,0,1,30
Collections,25,STARTS+DPT,157.0,0.9664948453608242,7.0,0.03608247422680412,0,1,30
Collections,25,Fastazi-S,157.0,0.34158075601374555,128.23333333333332,0.660996563573883,0,1,30
Collections,25,Fastazi-P,157.0,0.28900343642611676,138.43333333333334,0.7135738831615122,0,1,30
Collections,25,Random,194.0,0.4364261168384881,109.83333333333333,0.566151202749141,0,1,30
Collections,28,Ekstazi,127.0,0.6681518151815182,67.53333333333333,0.3343234323432343,0,1,30
Collections,28,FAST,202.0,0.5912541254125412,83.06666666666666,0.41122112211221135,0,1,30
Collections,28,Ekstazi+dpt,127.0,0.8787128712871287,25.0,0.12376237623762384,0,1,30
Collections,28,DPT,202.0,0.8783828382838283,25.066666666666666,0.12409240924092417,0,1,30
Collections,28,STARTS,129.0,0.6905940594059408,63.0,0.3118811881188119,0,1,30
Collections,28,STARTS+FAST-S,129.0,0.8075907590759083,39.36666666666667,0.19488448844884487,0,1,30
Collections,28,STARTS+FAST-P,129.0,0.8113861386138613,38.6,0.19108910891089112,0,1,30
Collections,28,STARTS+DPT,129.0,0.8787128712871287,25.0,0.12376237623762384,0,1,30
Collections,28,Fastazi-S,127.0,0.7704620462046204,46.86666666666667,0.232013201320132,0,1,30
Collections,28,Fastazi-P,127.0,0.7419141914191419,52.63333333333333,0.26056105610561064,0,1,30
Collections,28,Random,202.0,0.5490099009900989,91.6,0.4534653465346535,0,1,30
