Project, Version, Iteration, Budget, Suite, Test count, APFDf, TTFF, pTTFF
Lang,14,2,60%,Fastazi-P,52,0.0,NA,NA
Lang,14,2,60%,Random,52,0.9261363636363636,7,0.07954545454545454
Lang,14,2,70%,Ekstazi,61,0.7784090909090909,20,0.22727272727272727
Lang,14,2,70%,FAST,61,0.0,NA,NA
Lang,14,2,70%,Ekstazi+dpt,61,0.9375000000000001,6,0.06818181818181818
Lang,14,2,70%,DPT,61,0.9261363636363636,7,0.07954545454545454
Lang,14,2,70%,STARTS,61,0.43749999999999994,50,0.5681818181818182
Lang,14,2,70%,STARTS+FAST-S,61,0.9943181818181819,1,0.011363636363636364
Lang,14,2,70%,STARTS+FAST-P,61,0.3693181818181818,56,0.6363636363636364
Lang,14,2,70%,STARTS+DPT,61,0.9261363636363636,7,0.07954545454545454
Lang,14,2,70%,Fastazi-S,61,0.0,NA,NA
Lang,14,2,70%,Fastazi-P,61,0.0,NA,NA
Lang,14,2,70%,Random,61,0.9261363636363636,7,0.07954545454545454
Lang,14,2,75%,Ekstazi,66,0.7784090909090909,20,0.22727272727272727
Lang,14,2,75%,FAST,66,0.0,NA,NA
Lang,14,2,75%,Ekstazi+dpt,66,0.9375000000000001,6,0.06818181818181818
Lang,14,2,75%,DPT,66,0.9261363636363636,7,0.07954545454545454
Lang,14,2,75%,STARTS,66,0.43749999999999994,50,0.5681818181818182
Lang,14,2,75%,STARTS+FAST-S,66,0.9943181818181819,1,0.011363636363636364
Lang,14,2,75%,STARTS+FAST-P,66,0.3693181818181818,56,0.6363636363636364
Lang,14,2,75%,STARTS+DPT,66,0.9261363636363636,7,0.07954545454545454
Lang,14,2,75%,Fastazi-S,66,0.0,NA,NA
Lang,14,2,75%,Fastazi-P,66,0.0,NA,NA
Lang,14,2,75%,Random,66,0.9261363636363636,7,0.07954545454545454
Lang,14,2,80%,Ekstazi,70,0.7784090909090909,20,0.22727272727272727
Lang,14,2,80%,FAST,70,0.0,NA,NA
Lang,14,2,80%,Ekstazi+dpt,70,0.9375000000000001,6,0.06818181818181818
Lang,14,2,80%,DPT,70,0.9261363636363636,7,0.07954545454545454
Lang,14,2,80%,STARTS,70,0.43749999999999994,50,0.5681818181818182
Lang,14,2,80%,STARTS+FAST-S,70,0.9943181818181819,1,0.011363636363636364
Lang,14,2,80%,STARTS+FAST-P,70,0.3693181818181818,56,0.6363636363636364
Lang,14,2,80%,STARTS+DPT,70,0.9261363636363636,7,0.07954545454545454
Lang,14,2,80%,Fastazi-S,70,0.0,NA,NA
Lang,14,2,80%,Fastazi-P,70,0.0,NA,NA
Lang,14,2,80%,Random,70,0.9261363636363636,7,0.07954545454545454
Lang,14,2,90%,Ekstazi,79,0.7784090909090909,20,0.22727272727272727
Lang,14,2,90%,FAST,79,0.18749999999999994,72,0.8181818181818182
Lang,14,2,90%,Ekstazi+dpt,79,0.9375000000000001,6,0.06818181818181818
Lang,14,2,90%,DPT,79,0.9261363636363636,7,0.07954545454545454
Lang,14,2,90%,STARTS,79,0.43749999999999994,50,0.5681818181818182
Lang,14,2,90%,STARTS+FAST-S,79,0.9943181818181819,1,0.011363636363636364
Lang,14,2,90%,STARTS+FAST-P,79,0.3693181818181818,56,0.6363636363636364
Lang,14,2,90%,STARTS+DPT,79,0.9261363636363636,7,0.07954545454545454
Lang,14,2,90%,Fastazi-S,79,0.1988636363636364,71,0.8068181818181818
Lang,14,2,90%,Fastazi-P,79,0.1988636363636364,71,0.8068181818181818
Lang,14,2,90%,Random,79,0.9261363636363636,7,0.07954545454545454
Lang,14,2,100%,Ekstazi,87,0.7784090909090909,20,0.22727272727272727
Lang,14,2,100%,FAST,88,0.18749999999999994,72,0.8181818181818182
Lang,14,2,100%,Ekstazi+dpt,87,0.9375000000000001,6,0.06818181818181818
Lang,14,2,100%,DPT,88,0.9261363636363636,7,0.07954545454545454
Lang,14,2,100%,STARTS,88,0.43749999999999994,50,0.5681818181818182
Lang,14,2,100%,STARTS+FAST-S,88,0.9943181818181819,1,0.011363636363636364
Lang,14,2,100%,STARTS+FAST-P,88,0.3693181818181818,56,0.6363636363636364
Lang,14,2,100%,STARTS+DPT,88,0.9261363636363636,7,0.07954545454545454
Lang,14,2,100%,Fastazi-S,87,0.1988636363636364,71,0.8068181818181818
Lang,14,2,100%,Fastazi-P,87,0.1988636363636364,71,0.8068181818181818
Lang,14,2,100%,Random,88,0.9261363636363636,7,0.07954545454545454
Lang,14,3,10%,Ekstazi,8,0.0,NA,NA
Lang,14,3,10%,FAST,8,0.0,NA,NA
Lang,14,3,10%,Ekstazi+dpt,8,0.9261363636363636,7,0.07954545454545454
Lang,14,3,10%,DPT,8,0.9261363636363636,7,0.07954545454545454
Lang,14,3,10%,STARTS,8,0.0,NA,NA
Lang,14,3,10%,STARTS+FAST-S,8,0.0,NA,NA
