Project, Version, Suite, Test count, APFDf, TTFF, pTTFF, Misses, Hit, HitCount
Lang,14,Ekstazi,87.0,0.4950757575757575,44.93333333333333,0.5106060606060607,0,1,30
Lang,14,FAST,88.0,0.1837121212121212,72.33333333333333,0.8219696969696966,0,1,30
Lang,14,Ekstazi+dpt,87.0,0.931060606060606,6.566666666666666,0.07462121212121213,0,1,30
Lang,14,DPT,88.0,0.9325757575757575,6.433333333333334,0.07310606060606059,0,1,30
Lang,14,STARTS,88.0,0.44583333333333347,49.266666666666666,0.5598484848484848,0,1,30
Lang,14,STARTS+FAST-S,88.0,0.4181818181818182,51.7,0.5875000000000001,0,1,30
Lang,14,STARTS+FAST-P,88.0,0.37613636363636366,55.4,0.6295454545454546,0,1,30
Lang,14,STARTS+DPT,88.0,0.9318181818181818,6.5,0.07386363636363637,0,1,30
Lang,14,Fastazi-S,87.0,0.19583333333333341,71.26666666666667,0.8098484848484852,0,1,30
Lang,14,Fastazi-P,87.0,0.19507575757575765,71.33333333333333,0.8106060606060609,0,1,30
Lang,14,Random,88.0,0.5166666666666666,43.03333333333333,0.4890151515151515,0,1,30
Lang,15,Ekstazi,55.0,0.6943181818181817,27.4,0.3113636363636364,0,1,30
Lang,15,FAST,88.0,0.8537878787878789,13.366666666666667,0.15189393939393941,0,1,30
Lang,15,Ekstazi+dpt,55.0,0.44734848484848483,49.13333333333333,0.5583333333333332,0,1,30
Lang,15,DPT,88.0,0.28787878787878796,63.166666666666664,0.7178030303030304,0,1,30
Lang,15,STARTS,64.0,0.6295454545454546,33.1,0.3761363636363637,0,1,30
Lang,15,STARTS+FAST-S,64.0,0.6401515151515152,32.166666666666664,0.36553030303030287,0,1,30
Lang,15,STARTS+FAST-P,64.0,0.5829545454545457,37.2,0.4227272727272727,0,1,30
Lang,15,STARTS+DPT,64.0,0.37121212121212116,55.833333333333336,0.6344696969696969,0,1,30
Lang,15,Fastazi-S,55.0,0.8530303030303036,13.433333333333334,0.1526515151515152,0,1,30
Lang,15,Fastazi-P,55.0,0.8977272727272734,9.5,0.1079545454545455,0,1,30
Lang,15,Random,88.0,0.5200757575757576,42.733333333333334,0.4856060606060606,0,1,30
Lang,16,Ekstazi,84.0,0.3841269841269842,52.233333333333334,0.6218253968253967,0,1,30
Lang,16,FAST,84.0,0.48214285714285715,44.0,0.5238095238095238,0,1,30
Lang,16,Ekstazi+dpt,84.0,0.5865079365079365,35.233333333333334,0.41944444444444445,0,1,30
Lang,16,DPT,84.0,0.5869047619047617,35.2,0.419047619047619,0,1,30
Lang,16,STARTS,84.0,0.4440476190476191,47.2,0.5619047619047617,0,1,30
Lang,16,STARTS+FAST-S,84.0,0.6,34.1,0.40595238095238084,0,1,30
Lang,16,STARTS+FAST-P,84.0,0.45952380952380933,45.9,0.5464285714285713,0,1,30
Lang,16,STARTS+DPT,84.0,0.5928571428571427,34.7,0.413095238095238,0,1,30
Lang,16,Fastazi-S,84.0,0.5626984126984128,37.233333333333334,0.44325396825396823,0,1,30
Lang,16,Fastazi-P,84.0,0.48214285714285715,44.0,0.5238095238095238,0,1,30
Lang,16,Random,84.0,0.4992063492063492,42.56666666666667,0.5067460317460317,0,1,30
Lang,17,Ekstazi,27.0,0.8305555555555555,14.733333333333333,0.1753968253968254,0,1,30
Lang,17,FAST,84.0,0.9559523809523813,4.2,0.05000000000000001,0,1,30
Lang,17,Ekstazi+dpt,27.0,0.9940476190476194,1.0,0.011904761904761913,0,1,30
Lang,17,DPT,84.0,0.9821428571428574,2.0,0.023809523809523826,0,1,30
Lang,17,STARTS,55.0,0.6484126984126983,30.033333333333335,0.35753968253968255,0,1,30
Lang,17,STARTS+FAST-S,55.0,0.8742063492063489,11.066666666666666,0.13174603174603178,0,1,30
Lang,17,STARTS+FAST-P,55.0,0.921825396825397,7.066666666666666,0.0841269841269841,0,1,30
Lang,17,STARTS+DPT,55.0,0.9821428571428574,2.0,0.023809523809523826,0,1,30
Lang,17,Fastazi-S,27.0,0.9746031746031748,2.6333333333333333,0.03134920634920636,0,1,30
Lang,17,Fastazi-P,27.0,0.9821428571428572,2.0,0.02380952380952381,0,1,30
Lang,17,Random,84.0,0.4952380952380953,42.9,0.5107142857142858,0,1,30
Lang,18,Ekstazi,24.0,0.8436507936507937,13.633333333333333,0.16230158730158728,0,1,30
Lang,18,FAST,84.0,0.6793650793650795,27.433333333333334,0.3265873015873015,0,1,30
Lang,18,Ekstazi+dpt,24.0,0.736111111111111,22.666666666666668,0.2698412698412698,0,1,30
Lang,18,DPT,84.0,0.0920634920634921,76.76666666666667,0.9138888888888886,0,1,30
Lang,18,STARTS,57.0,0.684126984126984,27.033333333333335,0.32182539682539674,0,1,30
Lang,18,STARTS+FAST-S,57.0,0.7384920634920635,22.466666666666665,0.2674603174603174,0,1,30
Lang,18,STARTS+FAST-P,57.0,0.7432539682539684,22.066666666666666,0.2626984126984127,0,1,30
Lang,18,STARTS+DPT,57.0,0.3400793650793651,55.93333333333333,0.6658730158730158,0,1,30
Lang,18,Fastazi-S,24.0,0.8865079365079367,10.033333333333333,0.11944444444444444,0,1,30
Lang,18,Fastazi-P,24.0,0.8912698412698418,9.633333333333333,0.11468253968253969,0,1,30
Lang,18,Random,84.0,0.38928571428571435,51.8,0.6166666666666667,0,1,30
Lang,19,Ekstazi,68.0,0.5845238095238094,35.4,0.42142857142857143,0,1,30
Lang,19,FAST,84.0,0.5123015873015873,41.46666666666667,0.4936507936507935,0,1,30
Lang,19,Ekstazi+dpt,68.0,0.5051587301587301,42.06666666666667,0.5007936507936509,0,1,30
Lang,19,DPT,84.0,0.4023809523809524,50.7,0.6035714285714285,0,1,30
Lang,19,STARTS,77.0,0.4571428571428572,46.1,0.5488095238095239,0,1,30
Lang,19,STARTS+FAST-S,77.0,0.5234126984126983,40.53333333333333,0.4825396825396823,0,1,30
Lang,19,STARTS+FAST-P,77.0,0.5246031746031746,40.43333333333333,0.48134920634920625,0,1,30
Lang,19,STARTS+DPT,77.0,0.4575396825396825,46.06666666666667,0.5484126984126985,0,1,30
Lang,19,Fastazi-S,68.0,0.6305555555555558,31.533333333333335,0.3753968253968255,0,1,30
Lang,19,Fastazi-P,68.0,0.6079365079365077,33.43333333333333,0.3980158730158731,0,1,30
Lang,19,Random,84.0,0.4829365079365079,43.93333333333333,0.5230158730158732,0,1,30
Lang,20,Ekstazi,39.0,0.7901960784313722,18.333333333333332,0.21568627450980396,0,1,30
Lang,20,FAST,85.0,0.6815686274509801,27.566666666666666,0.3243137254901961,0,1,30
Lang,20,Ekstazi+dpt,39.0,0.5580392156862745,38.06666666666667,0.4478431372549021,0,1,30
Lang,20,DPT,85.0,0.09450980392156866,77.46666666666667,0.9113725490196081,0,1,30
Lang,20,STARTS,58.0,0.6611764705882354,29.3,0.34470588235294114,0,1,30
Lang,20,STARTS+FAST-S,58.0,0.8321568627450977,14.766666666666667,0.17372549019607847,0,1,30
Lang,20,STARTS+FAST-P,58.0,0.8427450980392153,13.866666666666667,0.1631372549019608,0,1,30
Lang,20,STARTS+DPT,58.0,0.3392156862745098,56.666666666666664,0.6666666666666666,0,1,30
Lang,20,Fastazi-S,39.0,0.8019607843137254,17.333333333333332,0.2039215686274511,0,1,30
Lang,20,Fastazi-P,39.0,0.7988235294117646,17.6,0.20705882352941182,0,1,30
Lang,20,Random,85.0,0.4584313725490196,46.53333333333333,0.5474509803921568,0,1,30
Lang,21,Ekstazi,51.0,0.7603921568627449,20.866666666666667,0.24549019607843137,0,1,30
Lang,21,FAST,85.0,0.2168627450980393,67.06666666666666,0.7890196078431376,0,1,30
Lang,21,Ekstazi+dpt,51.0,0.9823529411764699,2.0,0.0235294117647059,0,1,30
Lang,21,DPT,85.0,0.9823529411764699,2.0,0.0235294117647059,0,1,30
Lang,21,STARTS,59.0,0.6125490196078432,33.43333333333333,0.39333333333333337,0,1,30
Lang,21,STARTS+FAST-S,59.0,0.3117647058823529,59.0,0.6941176470588235,0,1,30
Lang,21,STARTS+FAST-P,59.0,0.33450980392156865,57.06666666666667,0.6713725490196079,0,1,30
Lang,21,STARTS+DPT,59.0,0.9823529411764699,2.0,0.0235294117647059,0,1,30
Lang,21,Fastazi-S,51.0,0.4988235294117647,43.1,0.5070588235294118,0,1,30
Lang,21,Fastazi-P,51.0,0.4988235294117647,43.1,0.5070588235294118,0,1,30
Lang,21,Random,85.0,0.3847058823529412,52.8,0.6211764705882354,0,1,30
Lang,22,Ekstazi,17.0,0.9054901960784308,8.533333333333333,0.10039215686274507,0,1,30
Lang,22,FAST,85.0,0.4776470588235295,44.9,0.5282352941176469,0,1,30
Lang,22,Ekstazi+dpt,17.0,0.9823529411764699,2.0,0.0235294117647059,0,1,30
