Project, Version, Budget, Suite, RelBudget, Test count, APFDf, TTFF, pTTFF, Misses, Hit, HitCount
Codec,11,40%,Fastazi-S,0.3947368421052632,15.0,0.0,NA,NA,30,0,0
Codec,11,40%,Fastazi-P,0.3947368421052632,15.0,0.03289473684210527,NA,NA,29,0,1
Codec,11,40%,Random,0.3947368421052632,15.0,0.33070175438596494,NA,NA,18,0,12
Codec,11,50%,Ekstazi,0.5,19.0,0.393859649122807,NA,NA,14,0,16
Codec,11,50%,FAST,0.5,19.0,0.03289473684210527,NA,NA,29,0,1
Codec,11,50%,Ekstazi+dpt,0.5,19.0,0.0,NA,NA,30,0,0
Codec,11,50%,DPT,0.5,19.0,0.0,NA,NA,30,0,0
Codec,11,50%,STARTS,0.5,19.0,0.5587719298245614,NA,NA,8,0,22
Codec,11,50%,STARTS+FAST-S,0.5,19.0,0.09692982456140352,NA,NA,27,0,3
Codec,11,50%,STARTS+FAST-P,0.5,19.0,0.0649122807017544,NA,NA,28,0,2
Codec,11,50%,STARTS+DPT,0.5,19.0,0.0,NA,NA,30,0,0
Codec,11,50%,Fastazi-S,0.5,19.0,0.0,NA,NA,30,0,0
Codec,11,50%,Fastazi-P,0.5,19.0,0.03289473684210527,NA,NA,29,0,1
Codec,11,50%,Random,0.5,19.0,0.36754385964912284,NA,NA,16,0,14
Codec,11,60%,Ekstazi,0.5789473684210529,22.0,0.4552631578947368,NA,NA,10,0,20
Codec,11,60%,FAST,0.5789473684210529,22.0,0.03289473684210527,NA,NA,29,0,1
Codec,11,60%,Ekstazi+dpt,0.5789473684210529,22.0,0.3947368421052631,NA,NA,4,0,26
Codec,11,60%,DPT,0.5789473684210529,22.0,0.325,NA,NA,9,0,21
Codec,11,60%,STARTS,0.5789473684210529,22.0,0.5741228070175438,NA,NA,7,0,23
Codec,11,60%,STARTS+FAST-S,0.5789473684210529,22.0,0.09692982456140352,NA,NA,27,0,3
Codec,11,60%,STARTS+FAST-P,0.5789473684210529,22.0,0.0649122807017544,NA,NA,28,0,2
Codec,11,60%,STARTS+DPT,0.5789473684210529,22.0,0.3600877192982456,NA,NA,7,0,23
Codec,11,60%,Fastazi-S,0.5789473684210529,22.0,0.0,NA,NA,30,0,0
Codec,11,60%,Fastazi-P,0.5789473684210529,22.0,0.03289473684210527,NA,NA,29,0,1
Codec,11,60%,Random,0.5789473684210529,22.0,0.4144736842105264,NA,NA,13,0,17
Codec,11,70%,Ekstazi,0.6842105263157898,26.0,0.4807017543859649,NA,NA,8,0,22
Codec,11,70%,FAST,0.6842105263157898,26.0,0.03289473684210527,NA,NA,29,0,1
Codec,11,70%,Ekstazi+dpt,0.6842105263157898,26.0,0.4491228070175438,21.433333333333334,0.5640350877192984,0,1,30
Codec,11,70%,DPT,0.6842105263157898,26.0,0.4473684210526316,21.5,0.5657894736842106,0,1,30
