Project, Version, Suite, Test count, APFDf, TTFF, pTTFF, Misses, Hit, HitCount
Codec,11,Ekstazi,34.0,0.5438596491228069,17.833333333333332,0.4692982456140351,0,1,30
Codec,11,FAST,38.0,0.04561403508771926,36.766666666666666,0.9675438596491228,0,1,30
Codec,11,Ekstazi+dpt,34.0,0.4491228070175438,21.433333333333334,0.5640350877192984,0,1,30
Codec,11,DPT,38.0,0.4473684210526316,21.5,0.5657894736842106,0,1,30
Codec,11,STARTS,34.0,0.6447368421052633,14.0,0.36842105263157887,0,1,30
Codec,11,STARTS+FAST-S,34.0,0.32105263157894737,26.3,0.6921052631578951,0,1,30
Codec,11,STARTS+FAST-P,34.0,0.2947368421052632,27.3,0.7184210526315791,0,1,30
Codec,11,STARTS+DPT,34.0,0.45526315789473676,21.2,0.5578947368421052,0,1,30
Codec,11,Fastazi-S,34.0,0.11842105263157889,34.0,0.8947368421052635,0,1,30
Codec,11,Fastazi-P,34.0,0.1473684210526315,32.9,0.8657894736842109,0,1,30
Codec,11,Random,38.0,0.517543859649123,18.833333333333332,0.49561403508771923,0,1,30
Codec,12,Ekstazi,12.0,0.9111111111111106,3.966666666666667,0.10170940170940171,0,1,30
Codec,12,FAST,39.0,0.6478632478632476,14.233333333333333,0.3649572649572651,0,1,30
Codec,12,Ekstazi+dpt,12.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,DPT,39.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,STARTS,12.0,0.9008547008547004,4.366666666666666,0.11196581196581196,0,1,30
Codec,12,STARTS+FAST-S,12.0,0.9307692307692302,3.2,0.08205128205128204,0,1,30
Codec,12,STARTS+FAST-P,12.0,0.9136752136752132,3.8666666666666667,0.09914529914529918,0,1,30
Codec,12,STARTS+DPT,12.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,Fastazi-S,12.0,0.9196581196581192,3.6333333333333333,0.09316239316239315,0,1,30
Codec,12,Fastazi-P,12.0,0.9076923076923072,4.1,0.10512820512820517,0,1,30
Codec,12,Random,39.0,0.7017094017094015,12.133333333333333,0.31111111111111106,0,1,30
Codec,13,Ekstazi,46.0,0.5852564102564105,22.066666666666666,0.4243589743589743,0,1,30
Codec,13,FAST,52.0,0.7897435897435895,11.433333333333334,0.21987179487179492,0,1,30
Codec,13,Ekstazi+dpt,46.0,0.7358974358974361,14.233333333333333,0.2737179487179487,0,1,30
Codec,13,DPT,52.0,0.7391025641025644,14.066666666666666,0.2705128205128205,0,1,30
Codec,13,STARTS,46.0,0.5339743589743589,24.733333333333334,0.4756410256410256,0,1,30
Codec,13,STARTS+FAST-S,46.0,0.7660256410256407,12.666666666666666,0.2435897435897436,0,1,30
Codec,13,STARTS+FAST-P,46.0,0.7647435897435895,12.733333333333333,0.2448717948717949,0,1,30
Codec,13,STARTS+DPT,46.0,0.7397435897435898,14.033333333333333,0.26987179487179486,0,1,30
