Project, Version, Suite, Test count, APFDf, TTFF, pTTFF, Misses, Hit, HitCount
Compress,32,STARTS+DPT,64,0.333333333333333,62.5,0.672043010752688,0,1,30
Math,32,DPT,339,0.342379547689282,223.433333333333,0.659095378564405,0,1,30
Compress,32,STARTS+FAST-P,64,0.34910394265233,61.0333333333333,0.656272401433692,0,1,30
Compress,32,Ekstazi+dpt,60,0.360215053763441,60,0.64516129032258,0,1,30
Compress,32,Ekstazi + FAST-P,60,0.401075268817204,56.2,0.604301075268817,0,1,30
Compress,32,Ekstazi + FAST -S,60,0.402150537634408,56.1,0.603225806451613,0,1,30
Math,32,Random,339,0.487905604719764,174.1,0.513569321533923,0,1,30
Jsoup,32,FAST,23,0.498550724637681,12.0333333333333,0.523188405797102,0,1,30
Jsoup,32,Random,23,0.53768115942029,11.1333333333333,0.484057971014493,0,1,30
Compress,32,Random,93,0.566666666666667,40.8,0.438709677419355,0,1,30
Jsoup,32,STARTS+FAST-S,20,0.592753623188406,9.86666666666667,0.428985507246377,0,1,30
Compress,32,STARTS,64,0.618637992831541,35.9666666666667,0.38673835125448,0,1,30
Jsoup,32,Ekstazi + FAST -S,17,0.618840579710145,9.26666666666667,0.402898550724638,0,1,30
Jsoup,32,STARTS+FAST-P,20,0.62463768115942,9.13333333333333,0.397101449275363,0,1,30
Jsoup,32,Ekstazi + FAST-P,17,0.644927536231884,8.66666666666667,0.376811594202898,0,1,30
Jsoup,32,Ekstazi,17,0.653623188405797,8.46666666666667,0.368115942028986,0,1,30
Compress,32,Ekstazi,60,0.660931899641577,32.0333333333333,0.344444444444444,0,1,30
Jsoup,32,STARTS,20,0.672463768115942,8.03333333333333,0.34927536231884,0,1,30
Compress,32,STARTS+FAST-S,64,0.701792114695341,28.2333333333333,0.303584229390681,0,1,30
Math,32,FAST,339,0.83716814159292,55.7,0.164306784660767,0,1,30
Jsoup,32,Ekstazi+dpt,17,0.863768115942029,3.63333333333333,0.157971014492754,0,1,30
Jsoup,32,STARTS+DPT,20,0.866666666666667,3.56666666666667,0.155072463768116,0,1,30
Jsoup,32,DPT,23,0.873913043478261,3.4,0.147826086956522,0,1,30
Math,32,Ekstazi+dpt,10,0.980825958702065,7,0.0206489675516224,0,1,30
Math,32,STARTS+DPT,10,0.980825958702065,7,0.0206489675516224,0,1,30
Math,32,STARTS,10,0.984267453294002,5.83333333333333,0.0172074729596853,0,1,30
Math,32,Ekstazi,10,0.984660766961652,5.7,0.0168141592920354,0,1,30
Math,32,Ekstazi + FAST -S,10,0.989478859390364,4.06666666666667,0.0119960668633235,0,1,30
Math,32,Ekstazi + FAST-P,10,0.989675516224189,4,0.0117994100294985,0,1,30
Math,32,STARTS+FAST-S,10,0.991248770894788,3.46666666666667,0.0102261553588987,0,1,30
Math,32,STARTS+FAST-P,10,0.995378564405113,2.06666666666667,0.00609636184857424,0,1,30
Math,33,Ekstazi+dpt,309,0.401769911504425,203.3,0.599705014749263,0,1,30
Math,33,STARTS+DPT,309,0.401769911504425,203.3,0.599705014749263,0,1,30
Math,33,DPT,339,0.403048180924287,202.866666666667,0.5984267453294,0,1,30
Jsoup,33,Random,25,0.426666666666667,14.8333333333333,0.593333333333333,0,1,30
Math,33,Random,339,0.450737463126844,186.7,0.550737463126844,0,1,30
Math,33,STARTS,309,0.496951819075713,171.033333333333,0.504523107177974,0,1,30
Math,33,Ekstazi + FAST -S,309,0.548770894788594,153.466666666667,0.452704031465093,0,1,30
Math,33,Ekstazi + FAST-P,309,0.548869223205507,153.433333333333,0.452605703048181,0,1,30
Math,33,Ekstazi,309,0.611701081612586,132.133333333333,0.389773844641101,0,1,30
Math,33,FAST,339,0.646902654867256,120.2,0.354572271386431,0,1,30
Jsoup,33,STARTS,22,0.653333333333334,9.16666666666667,0.366666666666667,0,1,30
Compress,33,Random,98,0.66734693877551,33.1,0.337755102040816,0,1,30
Math,33,STARTS+FAST-S,309,0.675909537856441,110.366666666667,0.325565388397247,0,1,30
Math,33,STARTS+FAST-P,309,0.68023598820059,108.9,0.321238938053097,0,1,30
Jsoup,33,Ekstazi,17,0.718666666666667,7.53333333333333,0.301333333333333,0,1,30
Compress,33,STARTS,58,0.797959183673469,20.3,0.207142857142857,0,1,30
Compress,33,DPT,98,0.856802721088435,14.5333333333333,0.148299319727891,0,1,30
Compress,33,STARTS+DPT,58,0.868027210884354,13.4333333333333,0.137074829931973,0,1,30
Jsoup,33,FAST,25,0.905333333333333,2.86666666666667,0.114666666666667,0,1,30
Compress,33,Ekstazi,22,0.92687074829932,7.66666666666667,0.0782312925170068,0,1,30
Jsoup,33,STARTS+FAST-S,22,0.942666666666667,1.93333333333333,0.0773333333333334,0,1,30
Jsoup,33,Ekstazi + FAST -S,17,0.942666666666667,1.93333333333333,0.0773333333333334,0,1,30
Jsoup,33,STARTS+FAST-P,22,0.946666666666667,1.83333333333333,0.0733333333333334,0,1,30
Compress,33,Ekstazi+dpt,22,0.948979591836734,5.5,0.0561224489795918,0,1,30
Jsoup,33,Ekstazi + FAST-P,17,0.950666666666667,1.73333333333333,0.0693333333333333,0,1,30
Compress,33,STARTS+FAST-S,58,0.978231292517007,2.63333333333333,0.0268707482993197,0,1,30
Jsoup,33,Ekstazi+dpt,17,0.98,1,0.04,0,1,30
Jsoup,33,DPT,25,0.98,1,0.04,0,1,30
Jsoup,33,STARTS+DPT,22,0.98,1,0.04,0,1,30
Compress,33,FAST,98,0.981632653061224,2.3,0.0234693877551021,0,1,30
Compress,33,Ekstazi + FAST -S,22,0.984013605442177,2.06666666666667,0.0210884353741497,0,1,30
Compress,33,STARTS+FAST-P,58,0.985374149659864,1.93333333333333,0.0197278911564626,0,1,30
Compress,33,Ekstazi + FAST-P,22,0.993197278911565,1.16666666666667,0.0119047619047619,0,1,30
Compress,34,FAST,101,0.151485148514852,86.2,0.853465346534653,0,1,30
Math,34,FAST,339,0.172566371681416,281,0.828908554572272,0,1,30
Math,34,DPT,339,0.308062930186824,235.066666666667,0.693411996066863,0,1,30
Math,34,STARTS+FAST-S,281,0.317207472959685,231.966666666667,0.684267453294002,0,1,30
Math,34,STARTS+DPT,281,0.317994100294985,231.7,0.683480825958702,0,1,30
Math,34,STARTS+FAST-P,281,0.32015732546706,230.966666666667,0.681317600786627,0,1,30
Compress,34,Random,101,0.402310231023102,60.8666666666667,0.602640264026402,0,1,30
Compress,34,STARTS+FAST-S,65,0.41980198019802,59.1,0.585148514851485,0,1,30
Compress,34,STARTS+FAST-P,65,0.439273927392739,57.1333333333333,0.565676567656766,0,1,30
Math,34,Random,339,0.569419862340216,146.466666666667,0.432055063913471,0,1,30
Jsoup,34,Random,25,0.585333333333333,10.8666666666667,0.434666666666667,0,1,30
Math,34,STARTS,281,0.607767944936086,133.466666666667,0.393706981317601,0,1,30
Jsoup,34,STARTS,23,0.685333333333334,8.36666666666667,0.334666666666667,0,1,30
Compress,34,STARTS,65,0.702640264026403,30.5333333333333,0.302310231023102,0,1,30
Compress,34,DPT,101,0.711551155115511,29.6333333333333,0.293399339933993,0,1,30
Compress,34,STARTS+DPT,65,0.712871287128712,29.5,0.292079207920792,0,1,30
Compress,34,Ekstazi + FAST -S,30,0.717491749174917,29.0333333333333,0.287458745874588,0,1,30
Compress,34,Ekstazi + FAST-P,30,0.717491749174917,29.0333333333333,0.287458745874588,0,1,30
Jsoup,34,Ekstazi,18,0.732,7.2,0.288,0,1,30
Compress,34,Ekstazi+dpt,30,0.802640264026402,20.4333333333333,0.202310231023102,0,1,30
Compress,34,Ekstazi,30,0.911551155115511,9.43333333333333,0.0933993399339934,0,1,30
Jsoup,34,FAST,25,0.942666666666667,1.93333333333333,0.0773333333333334,0,1,30
Jsoup,34,STARTS+FAST-S,23,0.944000000000001,1.9,0.076,0,1,30
Jsoup,34,Ekstazi + FAST -S,18,0.945333333333334,1.86666666666667,0.0746666666666667,0,1,30
Jsoup,34,STARTS+FAST-P,23,0.949333333333334,1.76666666666667,0.0706666666666667,0,1,30
Jsoup,34,Ekstazi + FAST-P,18,0.954666666666667,1.63333333333333,0.0653333333333334,0,1,30
Math,34,Ekstazi+dpt,17,0.967256637168142,11.6,0.0342182890855457,0,1,30
Math,34,Ekstazi,17,0.97630285152409,8.53333333333333,0.0251720747295969,0,1,30
Jsoup,34,Ekstazi+dpt,18,0.98,1,0.04,0,1,30
Jsoup,34,DPT,25,0.98,1,0.04,0,1,30
Jsoup,34,STARTS+DPT,23,0.98,1,0.04,0,1,30
Math,34,Ekstazi + FAST -S,17,0.98338249754179,6.13333333333333,0.0180924287118977,0,1,30
Math,34,Ekstazi + FAST-P,17,0.983677482792527,6.03333333333333,0.0177974434611603,0,1,30
Compress,35,Random,112,0.455654761904762,61.4666666666667,0.548809523809524,0,1,30
Math,35,Random,334,0.499201596806387,167.766666666667,0.502295409181637,0,1,30
Jsoup,35,STARTS,23,0.549333333333333,11.7666666666667,0.470666666666667,0,1,30
Jsoup,35,Random,25,0.566666666666667,11.3333333333333,0.453333333333333,0,1,30
Jsoup,35,Ekstazi,17,0.657333333333333,9.06666666666667,0.362666666666667,0,1,30
Compress,35,STARTS,69,0.697321428571428,34.4,0.307142857142857,0,1,30
Jsoup,35,FAST,25,0.722666666666667,7.43333333333333,0.297333333333333,0,1,30
Compress,35,DPT,112,0.758630952380952,27.5333333333333,0.245833333333333,0,1,30
Compress,35,STARTS+DPT,69,0.766666666666667,26.6333333333333,0.237797619047619,0,1,30
Jsoup,35,STARTS+FAST-P,23,0.778666666666667,6.03333333333333,0.241333333333333,0,1,30
Jsoup,35,STARTS+FAST-S,23,0.78,6,0.24,0,1,30
Compress,35,Ekstazi+dpt,33,0.830654761904762,19.4666666666667,0.173809523809524,0,1,30
Compress,35,Ekstazi,33,0.857142857142857,16.5,0.147321428571429,0,1,30
Math,35,FAST,334,0.876546906187625,41.7333333333333,0.124950099800399,0,1,30
Math,35,DPT,334,0.890718562874252,37,0.110778443113773,0,1,30
Jsoup,35,Ekstazi + FAST -S,17,0.904,2.9,0.116,0,1,30
Jsoup,35,Ekstazi + FAST-P,17,0.913333333333333,2.66666666666667,0.106666666666667,0,1,30
Math,35,STARTS+FAST-S,22,0.959580838323353,14,0.0419161676646707,0,1,30
Math,35,Ekstazi,21,0.96497005988024,12.2,0.0365269461077844,0,1,30
Math,35,Ekstazi + FAST -S,21,0.966566866267465,11.6666666666667,0.0349301397205589,0,1,30
Compress,35,Ekstazi + FAST -S,33,0.967559523809524,4.13333333333333,0.0369047619047619,0,1,30
Math,35,STARTS,22,0.969161676646707,10.8,0.0323353293413174,0,1,30
Math,35,Ekstazi+dpt,21,0.971556886227545,10,0.029940119760479,0,1,30
Math,35,STARTS+DPT,22,0.971556886227545,10,0.029940119760479,0,1,30
Compress,35,FAST,112,0.979761904761905,2.76666666666667,0.024702380952381,0,1,30
Jsoup,35,Ekstazi+dpt,17,0.98,1,0.04,0,1,30
Jsoup,35,DPT,25,0.98,1,0.04,0,1,30
Jsoup,35,STARTS+DPT,23,0.98,1,0.04,0,1,30
Compress,35,STARTS+FAST-S,69,0.980059523809524,2.73333333333333,0.0244047619047619,0,1,30
Math,35,Ekstazi + FAST-P,21,0.980339321357285,7.06666666666667,0.0211576846307385,0,1,30
Compress,35,STARTS+FAST-P,69,0.983035714285714,2.4,0.0214285714285714,0,1,30
Compress,35,Ekstazi + FAST-P,33,0.986904761904762,1.96666666666667,0.0175595238095238,0,1,30
Math,35,STARTS+FAST-P,22,0.989520958083833,4,0.0119760479041916,0,1,30
Compress,36,DPT,119,0.0938375350140056,108.333333333333,0.910364145658263,0,1,30
Compress,36,Random,119,0.428291316526611,68.5333333333333,0.575910364145658,0,1,30
Math,36,Random,334,0.537025948103792,155.133333333333,0.464471057884231,0,1,30
Jsoup,36,FAST,25,0.538666666666666,12.0333333333333,0.481333333333333,0,1,30
Compress,36,FAST,119,0.601680672268907,47.9,0.402521008403362,0,1,30
Jsoup,36,Random,25,0.638666666666667,9.53333333333333,0.381333333333333,0,1,30
Jsoup,36,STARTS+FAST-S,22,0.646666666666667,9.33333333333333,0.373333333333333,0,1,30
Jsoup,36,STARTS+FAST-P,22,0.654666666666667,9.13333333333333,0.365333333333333,0,1,30
Math,36,FAST,334,0.682035928143713,106.7,0.319461077844311,0,1,30
Jsoup,36,STARTS,22,0.704,7.9,0.316,0,1,30
Compress,36,STARTS+DPT,18,0.869747899159664,16,0.134453781512605,0,1,30
Jsoup,36,Ekstazi + FAST-P,6,0.904,2.9,0.116,0,1,30
Jsoup,36,Ekstazi + FAST -S,6,0.926666666666666,2.33333333333333,0.0933333333333334,0,1,30
Compress,36,STARTS,18,0.92829131652661,9.03333333333333,0.0759103641456583,0,1,30
Math,36,DPT,334,0.93373253493014,22.6333333333333,0.0677644710578842,0,1,30
Jsoup,36,Ekstazi,6,0.934666666666667,2.13333333333333,0.0853333333333334,0,1,30
Jsoup,36,DPT,25,0.94,2,0.08,0,1,30
Jsoup,36,STARTS+DPT,22,0.94,2,0.08,0,1,30
Compress,36,STARTS+FAST-P,18,0.945658263305321,6.96666666666667,0.0585434173669468,0,1,30
Compress,36,STARTS+FAST-S,18,0.950420168067226,6.4,0.053781512605042,0,1,30
Compress,36,Ekstazi + FAST -S,7,0.961344537815125,5.1,0.0428571428571429,0,1,30
Compress,36,Ekstazi+dpt,7,0.962184873949579,5,0.0420168067226891,0,1,30
Math,36,STARTS+FAST-S,21,0.965868263473054,11.9,0.0356287425149701,0,1,30
Math,36,STARTS,21,0.968363273453094,11.0666666666667,0.0331337325349301,0,1,30
Math,36,Ekstazi,21,0.969261477045908,10.7666666666667,0.0322355289421158,0,1,30
Compress,36,Ekstazi + FAST-P,7,0.970028011204481,4.06666666666667,0.0341736694677871,0,1,30
Math,36,Ekstazi + FAST -S,21,0.974151696606787,9.13333333333333,0.0273453093812375,0,1,30
Math,36,Ekstazi + FAST-P,21,0.974451097804391,9.03333333333333,0.0270459081836327,0,1,30
Compress,36,Ekstazi,7,0.975070028011204,3.46666666666667,0.0291316526610644,0,1,30
Math,36,STARTS+FAST-P,21,0.975249500998003,8.76666666666667,0.02624750499002,0,1,30
Jsoup,36,Ekstazi+dpt,6,0.98,1,0.04,0,1,30
Math,36,Ekstazi+dpt,21,0.983532934131737,6,0.0179640718562874,0,1,30
Math,36,STARTS+DPT,21,0.983532934131737,6,0.0179640718562874,0,1,30
Math,37,FAST,333,0.298798798798799,234,0.702702702702703,0,1,30
Compress,37,DPT,119,0.40812324929972,70.9333333333333,0.596078431372549,0,1,30
Jsoup,37,Random,25,0.449333333333333,14.2666666666667,0.570666666666667,0,1,30
Compress,37,FAST,119,0.457703081232493,65.0333333333333,0.546498599439776,0,1,30
Math,37,Random,333,0.493193193193193,169.266666666667,0.508308308308308,0,1,30
