Project, Version, Suite, Test count, APFDf, TTFF, pTTFF, Misses, Hit, HitCount
Time,10,Ekstazi,115.0,0.6390410958904109,53.2,0.3643835616438357,0,1,30
Time,10,FAST,146.0,0.39954337899543374,88.16666666666667,0.6038812785388128,0,1,30
Time,10,Ekstazi+dpt,115.0,0.9006849315068488,15.0,0.10273972602739731,0,1,30
Time,10,DPT,146.0,0.9006849315068488,15.0,0.10273972602739731,0,1,30
Time,10,STARTS,1.0,0.0,NA,NA,30,0,0
Time,10,STARTS+FAST-S,1.0,0.0,NA,NA,30,0,0
Time,10,STARTS+FAST-P,1.0,0.0,NA,NA,30,0,0
Time,10,STARTS+DPT,1.0,0.0,NA,NA,30,0,0
Time,10,Fastazi-S,115.0,0.4536529680365296,80.26666666666667,0.5497716894977172,0,1,30
Time,10,Fastazi-P,115.0,0.47876712328767107,76.6,0.5246575342465756,0,1,30
Time,10,Random,146.0,0.4292237442922374,83.83333333333333,0.5742009132420092,0,1,30
Time,11,Ekstazi,29.0,0.8821917808219178,17.7,0.12123287671232875,0,1,30
Time,11,FAST,146.0,0.4515981735159818,80.56666666666666,0.5518264840182646,0,1,30
Time,11,Ekstazi+dpt,29.0,0.9447488584474892,8.566666666666666,0.058675799086758,0,1,30
Time,11,DPT,146.0,0.8908675799086755,16.433333333333334,0.11255707762557074,0,1,30
Time,11,STARTS,1.0,0.0,NA,NA,30,0,0
Time,11,STARTS+FAST-S,1.0,0.0,NA,NA,30,0,0
Time,11,STARTS+FAST-P,1.0,0.0,NA,NA,30,0,0
Time,11,STARTS+DPT,1.0,0.0,NA,NA,30,0,0
Time,11,Fastazi-S,29.0,0.9061643835616435,14.2,0.09726027397260271,0,1,30
Time,11,Fastazi-P,29.0,0.8837899543378995,17.466666666666665,0.11963470319634704,0,1,30
Time,11,Random,146.0,0.4328767123287671,83.3,0.5705479452054796,0,1,30
Time,12,Ekstazi,118.0,0.5941043083900227,60.166666666666664,0.4092970521541951,0,1,30
Time,12,FAST,147.0,0.5124716553287985,72.16666666666667,0.4909297052154197,0,1,30
Time,12,Ekstazi+dpt,118.0,0.9013605442176874,15.0,0.10204081632653055,0,1,30
Time,12,DPT,147.0,0.9013605442176874,15.0,0.10204081632653055,0,1,30
Time,12,STARTS,1.0,0.0,NA,NA,30,0,0
Time,12,STARTS+FAST-S,1.0,0.0,NA,NA,30,0,0
Time,12,STARTS+FAST-P,1.0,0.0,NA,NA,30,0,0
Time,12,STARTS+DPT,1.0,0.0,NA,NA,30,0,0
Time,12,Fastazi-S,118.0,0.5873015873015875,61.166666666666664,0.4160997732426305,0,1,30
Time,12,Fastazi-P,118.0,0.5807256235827662,62.13333333333333,0.4226757369614513,0,1,30
Time,12,Random,147.0,0.5287981859410431,69.76666666666667,0.4746031746031746,0,1,30
Time,13,Ekstazi,118.0,0.6,59.3,0.40340136054421777,0,1,30
Time,13,FAST,147.0,0.3768707482993196,92.1,0.6265306122448978,0,1,30
Time,13,Ekstazi+dpt,118.0,0.928571428571428,11.0,0.07482993197278913,0,1,30
Time,13,DPT,147.0,0.928571428571428,11.0,0.07482993197278913,0,1,30
Time,13,STARTS,1.0,0.0,NA,NA,30,0,0
Time,13,STARTS+FAST-S,1.0,0.0,NA,NA,30,0,0
Time,13,STARTS+FAST-P,1.0,0.0,NA,NA,30,0,0
Time,13,STARTS+DPT,1.0,0.0,NA,NA,30,0,0
Time,13,Fastazi-S,118.0,0.4598639455782312,79.9,0.5435374149659862,0,1,30
Time,13,Fastazi-P,118.0,0.4585034013605444,80.1,0.5448979591836736,0,1,30
Time,13,Random,147.0,0.5006802721088435,73.9,0.5027210884353741,0,1,30
Time,14,Ekstazi,99.0,0.6678004535147392,49.333333333333336,0.3356009070294784,0,1,30
Time,14,FAST,147.0,0.7147392290249435,42.43333333333333,0.2886621315192744,0,1,30
Time,14,Ekstazi+dpt,99.0,0.3299319727891154,99.0,0.6734693877551018,0,1,30
Time,14,DPT,147.0,0.173469387755102,122.0,0.8299319727891153,0,1,30
Time,14,STARTS,1.0,0.0,NA,NA,30,0,0
Time,14,STARTS+FAST-S,1.0,0.0,NA,NA,30,0,0
Time,14,STARTS+FAST-P,1.0,0.0,NA,NA,30,0,0
Time,14,STARTS+DPT,1.0,0.0,NA,NA,30,0,0
Time,14,Fastazi-S,99.0,0.7952380952380953,30.6,0.20816326530612247,0,1,30
Time,14,Fastazi-P,99.0,0.7979591836734693,30.2,0.20544217687074823,0,1,30
