Project, Version, Iteration, Budget, Suite, Test count, APFDf, TTFF, pTTFF
Gson,1,25,25%,Fastazi-P,19,0.967948717948718,3,0.038461538461538464
Gson,1,25,25%,Random,19,0.0,NA,NA
Gson,1,25,30%,Ekstazi,23,0.9166666666666666,7,0.08974358974358974
Gson,1,25,30%,FAST,23,0.967948717948718,3,0.038461538461538464
Gson,1,25,30%,Ekstazi+dpt,23,0.7371794871794872,21,0.2692307692307692
Gson,1,25,30%,DPT,23,0.7371794871794872,21,0.2692307692307692
Gson,1,25,30%,STARTS,23,0.0,NA,NA
Gson,1,25,30%,STARTS+FAST-S,23,0.967948717948718,3,0.038461538461538464
Gson,1,25,30%,STARTS+FAST-P,23,0.9294871794871795,6,0.07692307692307693
Gson,1,25,30%,STARTS+DPT,23,0.7371794871794872,21,0.2692307692307692
Gson,1,25,30%,Fastazi-S,23,0.967948717948718,3,0.038461538461538464
Gson,1,25,30%,Fastazi-P,23,0.967948717948718,3,0.038461538461538464
Gson,1,25,30%,Random,23,0.0,NA,NA
Gson,1,25,40%,Ekstazi,30,0.9166666666666666,7,0.08974358974358974
Gson,1,25,40%,FAST,30,0.967948717948718,3,0.038461538461538464
Gson,1,25,40%,Ekstazi+dpt,30,0.7371794871794872,21,0.2692307692307692
Gson,1,25,40%,DPT,30,0.7371794871794872,21,0.2692307692307692
Gson,1,25,40%,STARTS,30,0.0,NA,NA
Gson,1,25,40%,STARTS+FAST-S,30,0.967948717948718,3,0.038461538461538464
Gson,1,25,40%,STARTS+FAST-P,30,0.9294871794871795,6,0.07692307692307693
Gson,1,25,40%,STARTS+DPT,30,0.7371794871794872,21,0.2692307692307692
Gson,1,25,40%,Fastazi-S,30,0.967948717948718,3,0.038461538461538464
Gson,1,25,40%,Fastazi-P,30,0.967948717948718,3,0.038461538461538464
Gson,1,25,40%,Random,30,0.0,NA,NA
Gson,1,25,50%,Ekstazi,38,0.9166666666666666,7,0.08974358974358974
Gson,1,25,50%,FAST,38,0.967948717948718,3,0.038461538461538464
Gson,1,25,50%,Ekstazi+dpt,38,0.7371794871794872,21,0.2692307692307692
Gson,1,25,50%,DPT,38,0.7371794871794872,21,0.2692307692307692
Gson,1,25,50%,STARTS,38,0.0,NA,NA
Gson,1,25,50%,STARTS+FAST-S,38,0.967948717948718,3,0.038461538461538464
Gson,1,25,50%,STARTS+FAST-P,38,0.9294871794871795,6,0.07692307692307693
Gson,1,25,50%,STARTS+DPT,38,0.7371794871794872,21,0.2692307692307692
Gson,1,25,50%,Fastazi-S,38,0.967948717948718,3,0.038461538461538464
Gson,1,25,50%,Fastazi-P,38,0.967948717948718,3,0.038461538461538464
Gson,1,25,50%,Random,38,0.5705128205128205,34,0.4358974358974359
Gson,1,25,60%,Ekstazi,46,0.9166666666666666,7,0.08974358974358974
Gson,1,25,60%,FAST,46,0.967948717948718,3,0.038461538461538464
Gson,1,25,60%,Ekstazi+dpt,46,0.7371794871794872,21,0.2692307692307692
Gson,1,25,60%,DPT,46,0.7371794871794872,21,0.2692307692307692
Gson,1,25,60%,STARTS,46,0.4807692307692307,41,0.5256410256410257
Gson,1,25,60%,STARTS+FAST-S,46,0.967948717948718,3,0.038461538461538464
Gson,1,25,60%,STARTS+FAST-P,46,0.9294871794871795,6,0.07692307692307693
Gson,1,25,60%,STARTS+DPT,46,0.7371794871794872,21,0.2692307692307692
Gson,1,25,60%,Fastazi-S,46,0.967948717948718,3,0.038461538461538464
Gson,1,25,60%,Fastazi-P,46,0.967948717948718,3,0.038461538461538464
Gson,1,25,60%,Random,46,0.5705128205128205,34,0.4358974358974359
Gson,1,25,70%,Ekstazi,53,0.9166666666666666,7,0.08974358974358974
Gson,1,25,70%,FAST,53,0.967948717948718,3,0.038461538461538464
Gson,1,25,70%,Ekstazi+dpt,53,0.7371794871794872,21,0.2692307692307692
Gson,1,25,70%,DPT,53,0.7371794871794872,21,0.2692307692307692
Gson,1,25,70%,STARTS,53,0.4807692307692307,41,0.5256410256410257
Gson,1,25,70%,STARTS+FAST-S,53,0.967948717948718,3,0.038461538461538464
Gson,1,25,70%,STARTS+FAST-P,53,0.9294871794871795,6,0.07692307692307693
Gson,1,25,70%,STARTS+DPT,53,0.7371794871794872,21,0.2692307692307692
Gson,1,25,70%,Fastazi-S,53,0.967948717948718,3,0.038461538461538464
Gson,1,25,70%,Fastazi-P,53,0.967948717948718,3,0.038461538461538464
Gson,1,25,70%,Random,53,0.5705128205128205,34,0.4358974358974359
Gson,1,25,75%,Ekstazi,57,0.9166666666666666,7,0.08974358974358974
Gson,1,25,75%,FAST,57,0.967948717948718,3,0.038461538461538464
Gson,1,25,75%,Ekstazi+dpt,57,0.7371794871794872,21,0.2692307692307692
Gson,1,25,75%,DPT,57,0.7371794871794872,21,0.2692307692307692
Gson,1,25,75%,STARTS,57,0.4807692307692307,41,0.5256410256410257
Gson,1,25,75%,STARTS+FAST-S,57,0.967948717948718,3,0.038461538461538464
Gson,1,25,75%,STARTS+FAST-P,57,0.9294871794871795,6,0.07692307692307693
Gson,1,25,75%,STARTS+DPT,57,0.7371794871794872,21,0.2692307692307692
Gson,1,25,75%,Fastazi-S,57,0.967948717948718,3,0.038461538461538464
Gson,1,25,75%,Fastazi-P,57,0.967948717948718,3,0.038461538461538464
Gson,1,25,75%,Random,57,0.5705128205128205,34,0.4358974358974359
Gson,1,25,80%,Ekstazi,61,0.9166666666666666,7,0.08974358974358974
Gson,1,25,80%,FAST,61,0.967948717948718,3,0.038461538461538464
Gson,1,25,80%,Ekstazi+dpt,61,0.7371794871794872,21,0.2692307692307692
Gson,1,25,80%,DPT,61,0.7371794871794872,21,0.2692307692307692
Gson,1,25,80%,STARTS,61,0.4807692307692307,41,0.5256410256410257
Gson,1,25,80%,STARTS+FAST-S,61,0.967948717948718,3,0.038461538461538464
Gson,1,25,80%,STARTS+FAST-P,61,0.9294871794871795,6,0.07692307692307693
Gson,1,25,80%,STARTS+DPT,61,0.7371794871794872,21,0.2692307692307692
Gson,1,25,80%,Fastazi-S,61,0.967948717948718,3,0.038461538461538464
Gson,1,25,80%,Fastazi-P,61,0.967948717948718,3,0.038461538461538464
Gson,1,25,80%,Random,61,0.5705128205128205,34,0.4358974358974359
Gson,1,25,90%,Ekstazi,69,0.9166666666666666,7,0.08974358974358974
Gson,1,25,90%,FAST,69,0.967948717948718,3,0.038461538461538464
Gson,1,25,90%,Ekstazi+dpt,69,0.7371794871794872,21,0.2692307692307692
Gson,1,25,90%,DPT,69,0.7371794871794872,21,0.2692307692307692
Gson,1,25,90%,STARTS,69,0.4807692307692307,41,0.5256410256410257
Gson,1,25,90%,STARTS+FAST-S,69,0.967948717948718,3,0.038461538461538464
Gson,1,25,90%,STARTS+FAST-P,69,0.9294871794871795,6,0.07692307692307693
Gson,1,25,90%,STARTS+DPT,69,0.7371794871794872,21,0.2692307692307692
Gson,1,25,90%,Fastazi-S,69,0.967948717948718,3,0.038461538461538464
Gson,1,25,90%,Fastazi-P,69,0.967948717948718,3,0.038461538461538464
Gson,1,25,90%,Random,69,0.5705128205128205,34,0.4358974358974359
Gson,1,25,100%,Ekstazi,77,0.9166666666666666,7,0.08974358974358974
Gson,1,25,100%,FAST,77,0.967948717948718,3,0.038461538461538464
Gson,1,25,100%,Ekstazi+dpt,77,0.7371794871794872,21,0.2692307692307692
Gson,1,25,100%,DPT,77,0.7371794871794872,21,0.2692307692307692
Gson,1,25,100%,STARTS,77,0.4807692307692307,41,0.5256410256410257
Gson,1,25,100%,STARTS+FAST-S,77,0.967948717948718,3,0.038461538461538464
Gson,1,25,100%,STARTS+FAST-P,77,0.9294871794871795,6,0.07692307692307693
Gson,1,25,100%,STARTS+DPT,77,0.7371794871794872,21,0.2692307692307692
Gson,1,25,100%,Fastazi-S,77,0.967948717948718,3,0.038461538461538464
Gson,1,25,100%,Fastazi-P,77,0.967948717948718,3,0.038461538461538464
Gson,1,25,100%,Random,77,0.5705128205128205,34,0.4358974358974359
Gson,1,26,10%,Ekstazi,7,0.9423076923076923,5,0.0641025641025641
Gson,1,26,10%,FAST,7,0.967948717948718,3,0.038461538461538464
Gson,1,26,10%,Ekstazi+dpt,7,0.0,NA,NA
Gson,1,26,10%,DPT,7,0.0,NA,NA
Gson,1,26,10%,STARTS,7,0.0,NA,NA
Gson,1,26,10%,STARTS+FAST-S,7,0.9551282051282051,4,0.05128205128205128
Gson,1,26,10%,STARTS+FAST-P,7,0.9551282051282051,4,0.05128205128205128
Gson,1,26,10%,STARTS+DPT,7,0.0,NA,NA
Gson,1,26,10%,Fastazi-S,7,0.967948717948718,3,0.038461538461538464
Gson,1,26,10%,Fastazi-P,7,0.967948717948718,3,0.038461538461538464
Gson,1,26,10%,Random,7,0.9423076923076923,5,0.0641025641025641
Gson,1,26,20%,Ekstazi,15,0.9423076923076923,5,0.0641025641025641
Gson,1,26,20%,FAST,15,0.967948717948718,3,0.038461538461538464
Gson,1,26,20%,Ekstazi+dpt,15,0.0,NA,NA
Gson,1,26,20%,DPT,15,0.0,NA,NA
Gson,1,26,20%,STARTS,15,0.0,NA,NA
Gson,1,26,20%,STARTS+FAST-S,15,0.9551282051282051,4,0.05128205128205128
Gson,1,26,20%,STARTS+FAST-P,15,0.9551282051282051,4,0.05128205128205128
Gson,1,26,20%,STARTS+DPT,15,0.0,NA,NA
Gson,1,26,20%,Fastazi-S,15,0.967948717948718,3,0.038461538461538464
Gson,1,26,20%,Fastazi-P,15,0.967948717948718,3,0.038461538461538464
Gson,1,26,20%,Random,15,0.9423076923076923,5,0.0641025641025641
Gson,1,26,25%,Ekstazi,19,0.9423076923076923,5,0.0641025641025641
Gson,1,26,25%,FAST,19,0.967948717948718,3,0.038461538461538464
Gson,1,26,25%,Ekstazi+dpt,19,0.0,NA,NA
Gson,1,26,25%,DPT,19,0.0,NA,NA
Gson,1,26,25%,STARTS,19,0.0,NA,NA
Gson,1,26,25%,STARTS+FAST-S,19,0.9551282051282051,4,0.05128205128205128
Gson,1,26,25%,STARTS+FAST-P,19,0.9551282051282051,4,0.05128205128205128
Gson,1,26,25%,STARTS+DPT,19,0.0,NA,NA
Gson,1,26,25%,Fastazi-S,19,0.967948717948718,3,0.038461538461538464
Gson,1,26,25%,Fastazi-P,19,0.967948717948718,3,0.038461538461538464
Gson,1,26,25%,Random,19,0.9423076923076923,5,0.0641025641025641
Gson,1,26,30%,Ekstazi,23,0.9423076923076923,5,0.0641025641025641
Gson,1,26,30%,FAST,23,0.967948717948718,3,0.038461538461538464
Gson,1,26,30%,Ekstazi+dpt,23,0.7371794871794872,21,0.2692307692307692
Gson,1,26,30%,DPT,23,0.7371794871794872,21,0.2692307692307692
Gson,1,26,30%,STARTS,23,0.0,NA,NA
Gson,1,26,30%,STARTS+FAST-S,23,0.9551282051282051,4,0.05128205128205128
Gson,1,26,30%,STARTS+FAST-P,23,0.9551282051282051,4,0.05128205128205128
Gson,1,26,30%,STARTS+DPT,23,0.7371794871794872,21,0.2692307692307692
Gson,1,26,30%,Fastazi-S,23,0.967948717948718,3,0.038461538461538464
Gson,1,26,30%,Fastazi-P,23,0.967948717948718,3,0.038461538461538464
Gson,1,26,30%,Random,23,0.9423076923076923,5,0.0641025641025641
Gson,1,26,40%,Ekstazi,30,0.9423076923076923,5,0.0641025641025641
Gson,1,26,40%,FAST,30,0.967948717948718,3,0.038461538461538464
Gson,1,26,40%,Ekstazi+dpt,30,0.7371794871794872,21,0.2692307692307692
Gson,1,26,40%,DPT,30,0.7371794871794872,21,0.2692307692307692
Gson,1,26,40%,STARTS,30,0.6730769230769231,26,0.3333333333333333
Gson,1,26,40%,STARTS+FAST-S,30,0.9551282051282051,4,0.05128205128205128
Gson,1,26,40%,STARTS+FAST-P,30,0.9551282051282051,4,0.05128205128205128
Gson,1,26,40%,STARTS+DPT,30,0.7371794871794872,21,0.2692307692307692
Gson,1,26,40%,Fastazi-S,30,0.967948717948718,3,0.038461538461538464
Gson,1,26,40%,Fastazi-P,30,0.967948717948718,3,0.038461538461538464
Gson,1,26,40%,Random,30,0.9423076923076923,5,0.0641025641025641
Gson,1,26,50%,Ekstazi,38,0.9423076923076923,5,0.0641025641025641
Gson,1,26,50%,FAST,38,0.967948717948718,3,0.038461538461538464
Gson,1,26,50%,Ekstazi+dpt,38,0.7371794871794872,21,0.2692307692307692
Gson,1,26,50%,DPT,38,0.7371794871794872,21,0.2692307692307692
Gson,1,26,50%,STARTS,38,0.6730769230769231,26,0.3333333333333333
Gson,1,26,50%,STARTS+FAST-S,38,0.9551282051282051,4,0.05128205128205128
Gson,1,26,50%,STARTS+FAST-P,38,0.9551282051282051,4,0.05128205128205128
Gson,1,26,50%,STARTS+DPT,38,0.7371794871794872,21,0.2692307692307692
Gson,1,26,50%,Fastazi-S,38,0.967948717948718,3,0.038461538461538464
Gson,1,26,50%,Fastazi-P,38,0.967948717948718,3,0.038461538461538464
Gson,1,26,50%,Random,38,0.9423076923076923,5,0.0641025641025641
Gson,1,26,60%,Ekstazi,46,0.9423076923076923,5,0.0641025641025641
Gson,1,26,60%,FAST,46,0.967948717948718,3,0.038461538461538464
Gson,1,26,60%,Ekstazi+dpt,46,0.7371794871794872,21,0.2692307692307692
Gson,1,26,60%,DPT,46,0.7371794871794872,21,0.2692307692307692
Gson,1,26,60%,STARTS,46,0.6730769230769231,26,0.3333333333333333
Gson,1,26,60%,STARTS+FAST-S,46,0.9551282051282051,4,0.05128205128205128
Gson,1,26,60%,STARTS+FAST-P,46,0.9551282051282051,4,0.05128205128205128
Gson,1,26,60%,STARTS+DPT,46,0.7371794871794872,21,0.2692307692307692
Gson,1,26,60%,Fastazi-S,46,0.967948717948718,3,0.038461538461538464
Gson,1,26,60%,Fastazi-P,46,0.967948717948718,3,0.038461538461538464
Gson,1,26,60%,Random,46,0.9423076923076923,5,0.0641025641025641
Gson,1,26,70%,Ekstazi,53,0.9423076923076923,5,0.0641025641025641
Gson,1,26,70%,FAST,53,0.967948717948718,3,0.038461538461538464
Gson,1,26,70%,Ekstazi+dpt,53,0.7371794871794872,21,0.2692307692307692
Gson,1,26,70%,DPT,53,0.7371794871794872,21,0.2692307692307692
Gson,1,26,70%,STARTS,53,0.6730769230769231,26,0.3333333333333333
Gson,1,26,70%,STARTS+FAST-S,53,0.9551282051282051,4,0.05128205128205128
Gson,1,26,70%,STARTS+FAST-P,53,0.9551282051282051,4,0.05128205128205128
Gson,1,26,70%,STARTS+DPT,53,0.7371794871794872,21,0.2692307692307692
Gson,1,26,70%,Fastazi-S,53,0.967948717948718,3,0.038461538461538464
Gson,1,26,70%,Fastazi-P,53,0.967948717948718,3,0.038461538461538464
Gson,1,26,70%,Random,53,0.9423076923076923,5,0.0641025641025641
Gson,1,26,75%,Ekstazi,57,0.9423076923076923,5,0.0641025641025641
Gson,1,26,75%,FAST,57,0.967948717948718,3,0.038461538461538464
Gson,1,26,75%,Ekstazi+dpt,57,0.7371794871794872,21,0.2692307692307692
Gson,1,26,75%,DPT,57,0.7371794871794872,21,0.2692307692307692
Gson,1,26,75%,STARTS,57,0.6730769230769231,26,0.3333333333333333
Gson,1,26,75%,STARTS+FAST-S,57,0.9551282051282051,4,0.05128205128205128
Gson,1,26,75%,STARTS+FAST-P,57,0.9551282051282051,4,0.05128205128205128
Gson,1,26,75%,STARTS+DPT,57,0.7371794871794872,21,0.2692307692307692
Gson,1,26,75%,Fastazi-S,57,0.967948717948718,3,0.038461538461538464
Gson,1,26,75%,Fastazi-P,57,0.967948717948718,3,0.038461538461538464
Gson,1,26,75%,Random,57,0.9423076923076923,5,0.0641025641025641
Gson,1,26,80%,Ekstazi,61,0.9423076923076923,5,0.0641025641025641
Gson,1,26,80%,FAST,61,0.967948717948718,3,0.038461538461538464
Gson,1,26,80%,Ekstazi+dpt,61,0.7371794871794872,21,0.2692307692307692
Gson,1,26,80%,DPT,61,0.7371794871794872,21,0.2692307692307692
Gson,1,26,80%,STARTS,61,0.6730769230769231,26,0.3333333333333333
Gson,1,26,80%,STARTS+FAST-S,61,0.9551282051282051,4,0.05128205128205128
Gson,1,26,80%,STARTS+FAST-P,61,0.9551282051282051,4,0.05128205128205128
Gson,1,26,80%,STARTS+DPT,61,0.7371794871794872,21,0.2692307692307692
Gson,1,26,80%,Fastazi-S,61,0.967948717948718,3,0.038461538461538464
Gson,1,26,80%,Fastazi-P,61,0.967948717948718,3,0.038461538461538464
Gson,1,26,80%,Random,61,0.9423076923076923,5,0.0641025641025641
Gson,1,26,90%,Ekstazi,69,0.9423076923076923,5,0.0641025641025641
Gson,1,26,90%,FAST,69,0.967948717948718,3,0.038461538461538464
Gson,1,26,90%,Ekstazi+dpt,69,0.7371794871794872,21,0.2692307692307692
Gson,1,26,90%,DPT,69,0.7371794871794872,21,0.2692307692307692
Gson,1,26,90%,STARTS,69,0.6730769230769231,26,0.3333333333333333
Gson,1,26,90%,STARTS+FAST-S,69,0.9551282051282051,4,0.05128205128205128
Gson,1,26,90%,STARTS+FAST-P,69,0.9551282051282051,4,0.05128205128205128
Gson,1,26,90%,STARTS+DPT,69,0.7371794871794872,21,0.2692307692307692
Gson,1,26,90%,Fastazi-S,69,0.967948717948718,3,0.038461538461538464
Gson,1,26,90%,Fastazi-P,69,0.967948717948718,3,0.038461538461538464
Gson,1,26,90%,Random,69,0.9423076923076923,5,0.0641025641025641
Gson,1,26,100%,Ekstazi,77,0.9423076923076923,5,0.0641025641025641
Gson,1,26,100%,FAST,77,0.967948717948718,3,0.038461538461538464
Gson,1,26,100%,Ekstazi+dpt,77,0.7371794871794872,21,0.2692307692307692
Gson,1,26,100%,DPT,77,0.7371794871794872,21,0.2692307692307692
Gson,1,26,100%,STARTS,77,0.6730769230769231,26,0.3333333333333333
Gson,1,26,100%,STARTS+FAST-S,77,0.9551282051282051,4,0.05128205128205128
Gson,1,26,100%,STARTS+FAST-P,77,0.9551282051282051,4,0.05128205128205128
Gson,1,26,100%,STARTS+DPT,77,0.7371794871794872,21,0.2692307692307692
Gson,1,26,100%,Fastazi-S,77,0.967948717948718,3,0.038461538461538464
Gson,1,26,100%,Fastazi-P,77,0.967948717948718,3,0.038461538461538464
Gson,1,26,100%,Random,77,0.9423076923076923,5,0.0641025641025641
Gson,1,27,10%,Ekstazi,7,0.0,NA,NA
Gson,1,27,10%,FAST,7,0.967948717948718,3,0.038461538461538464
Gson,1,27,10%,Ekstazi+dpt,7,0.0,NA,NA
Gson,1,27,10%,DPT,7,0.0,NA,NA
Gson,1,27,10%,STARTS,7,0.0,NA,NA
Gson,1,27,10%,STARTS+FAST-S,7,0.9551282051282051,4,0.05128205128205128
Gson,1,27,10%,STARTS+FAST-P,7,0.967948717948718,3,0.038461538461538464
Gson,1,27,10%,STARTS+DPT,7,0.0,NA,NA
Gson,1,27,10%,Fastazi-S,7,0.967948717948718,3,0.038461538461538464
Gson,1,27,10%,Fastazi-P,7,0.967948717948718,3,0.038461538461538464
Gson,1,27,10%,Random,7,0.0,NA,NA
Gson,1,27,20%,Ekstazi,15,0.0,NA,NA
Gson,1,27,20%,FAST,15,0.967948717948718,3,0.038461538461538464
Gson,1,27,20%,Ekstazi+dpt,15,0.0,NA,NA
Gson,1,27,20%,DPT,15,0.0,NA,NA
Gson,1,27,20%,STARTS,15,0.0,NA,NA
Gson,1,27,20%,STARTS+FAST-S,15,0.9551282051282051,4,0.05128205128205128
Gson,1,27,20%,STARTS+FAST-P,15,0.967948717948718,3,0.038461538461538464
Gson,1,27,20%,STARTS+DPT,15,0.0,NA,NA
Gson,1,27,20%,Fastazi-S,15,0.967948717948718,3,0.038461538461538464
Gson,1,27,20%,Fastazi-P,15,0.967948717948718,3,0.038461538461538464
Gson,1,27,20%,Random,15,0.0,NA,NA
Gson,1,27,25%,Ekstazi,19,0.0,NA,NA
Gson,1,27,25%,FAST,19,0.967948717948718,3,0.038461538461538464
Gson,1,27,25%,Ekstazi+dpt,19,0.0,NA,NA
Gson,1,27,25%,DPT,19,0.0,NA,NA
Gson,1,27,25%,STARTS,19,0.0,NA,NA
Gson,1,27,25%,STARTS+FAST-S,19,0.9551282051282051,4,0.05128205128205128
Gson,1,27,25%,STARTS+FAST-P,19,0.967948717948718,3,0.038461538461538464
Gson,1,27,25%,STARTS+DPT,19,0.0,NA,NA
Gson,1,27,25%,Fastazi-S,19,0.967948717948718,3,0.038461538461538464
Gson,1,27,25%,Fastazi-P,19,0.967948717948718,3,0.038461538461538464
Gson,1,27,25%,Random,19,0.0,NA,NA
Gson,1,27,30%,Ekstazi,23,0.0,NA,NA
Gson,1,27,30%,FAST,23,0.967948717948718,3,0.038461538461538464
Gson,1,27,30%,Ekstazi+dpt,23,0.7371794871794872,21,0.2692307692307692
Gson,1,27,30%,DPT,23,0.7371794871794872,21,0.2692307692307692
Gson,1,27,30%,STARTS,23,0.0,NA,NA
Gson,1,27,30%,STARTS+FAST-S,23,0.9551282051282051,4,0.05128205128205128
Gson,1,27,30%,STARTS+FAST-P,23,0.967948717948718,3,0.038461538461538464
Gson,1,27,30%,STARTS+DPT,23,0.7371794871794872,21,0.2692307692307692
Gson,1,27,30%,Fastazi-S,23,0.967948717948718,3,0.038461538461538464
Gson,1,27,30%,Fastazi-P,23,0.967948717948718,3,0.038461538461538464
Gson,1,27,30%,Random,23,0.0,NA,NA
Gson,1,27,40%,Ekstazi,30,0.6730769230769231,26,0.3333333333333333
Gson,1,27,40%,FAST,30,0.967948717948718,3,0.038461538461538464
Gson,1,27,40%,Ekstazi+dpt,30,0.7371794871794872,21,0.2692307692307692
Gson,1,27,40%,DPT,30,0.7371794871794872,21,0.2692307692307692
Gson,1,27,40%,STARTS,30,0.0,NA,NA
Gson,1,27,40%,STARTS+FAST-S,30,0.9551282051282051,4,0.05128205128205128
Gson,1,27,40%,STARTS+FAST-P,30,0.967948717948718,3,0.038461538461538464
Gson,1,27,40%,STARTS+DPT,30,0.7371794871794872,21,0.2692307692307692
Gson,1,27,40%,Fastazi-S,30,0.967948717948718,3,0.038461538461538464
Gson,1,27,40%,Fastazi-P,30,0.967948717948718,3,0.038461538461538464
Gson,1,27,40%,Random,30,0.0,NA,NA
Gson,1,27,50%,Ekstazi,38,0.6730769230769231,26,0.3333333333333333
Gson,1,27,50%,FAST,38,0.967948717948718,3,0.038461538461538464
Gson,1,27,50%,Ekstazi+dpt,38,0.7371794871794872,21,0.2692307692307692
Gson,1,27,50%,DPT,38,0.7371794871794872,21,0.2692307692307692
Gson,1,27,50%,STARTS,38,0.5833333333333333,33,0.4230769230769231
Gson,1,27,50%,STARTS+FAST-S,38,0.9551282051282051,4,0.05128205128205128
Gson,1,27,50%,STARTS+FAST-P,38,0.967948717948718,3,0.038461538461538464
Gson,1,27,50%,STARTS+DPT,38,0.7371794871794872,21,0.2692307692307692
Gson,1,27,50%,Fastazi-S,38,0.967948717948718,3,0.038461538461538464
Gson,1,27,50%,Fastazi-P,38,0.967948717948718,3,0.038461538461538464
Gson,1,27,50%,Random,38,0.0,NA,NA
Gson,1,27,60%,Ekstazi,46,0.6730769230769231,26,0.3333333333333333
Gson,1,27,60%,FAST,46,0.967948717948718,3,0.038461538461538464
Gson,1,27,60%,Ekstazi+dpt,46,0.7371794871794872,21,0.2692307692307692
Gson,1,27,60%,DPT,46,0.7371794871794872,21,0.2692307692307692
Gson,1,27,60%,STARTS,46,0.5833333333333333,33,0.4230769230769231
Gson,1,27,60%,STARTS+FAST-S,46,0.9551282051282051,4,0.05128205128205128
Gson,1,27,60%,STARTS+FAST-P,46,0.967948717948718,3,0.038461538461538464
Gson,1,27,60%,STARTS+DPT,46,0.7371794871794872,21,0.2692307692307692
Gson,1,27,60%,Fastazi-S,46,0.967948717948718,3,0.038461538461538464
Gson,1,27,60%,Fastazi-P,46,0.967948717948718,3,0.038461538461538464
Gson,1,27,60%,Random,46,0.0,NA,NA
Gson,1,27,70%,Ekstazi,53,0.6730769230769231,26,0.3333333333333333
Gson,1,27,70%,FAST,53,0.967948717948718,3,0.038461538461538464
Gson,1,27,70%,Ekstazi+dpt,53,0.7371794871794872,21,0.2692307692307692
Gson,1,27,70%,DPT,53,0.7371794871794872,21,0.2692307692307692
Gson,1,27,70%,STARTS,53,0.5833333333333333,33,0.4230769230769231
Gson,1,27,70%,STARTS+FAST-S,53,0.9551282051282051,4,0.05128205128205128
Gson,1,27,70%,STARTS+FAST-P,53,0.967948717948718,3,0.038461538461538464
Gson,1,27,70%,STARTS+DPT,53,0.7371794871794872,21,0.2692307692307692
Gson,1,27,70%,Fastazi-S,53,0.967948717948718,3,0.038461538461538464
Gson,1,27,70%,Fastazi-P,53,0.967948717948718,3,0.038461538461538464
Gson,1,27,70%,Random,53,0.0,NA,NA
Gson,1,27,75%,Ekstazi,57,0.6730769230769231,26,0.3333333333333333
Gson,1,27,75%,FAST,57,0.967948717948718,3,0.038461538461538464
Gson,1,27,75%,Ekstazi+dpt,57,0.7371794871794872,21,0.2692307692307692
Gson,1,27,75%,DPT,57,0.7371794871794872,21,0.2692307692307692
Gson,1,27,75%,STARTS,57,0.5833333333333333,33,0.4230769230769231
Gson,1,27,75%,STARTS+FAST-S,57,0.9551282051282051,4,0.05128205128205128
Gson,1,27,75%,STARTS+FAST-P,57,0.967948717948718,3,0.038461538461538464
Gson,1,27,75%,STARTS+DPT,57,0.7371794871794872,21,0.2692307692307692
Gson,1,27,75%,Fastazi-S,57,0.967948717948718,3,0.038461538461538464
Gson,1,27,75%,Fastazi-P,57,0.967948717948718,3,0.038461538461538464
Gson,1,27,75%,Random,57,0.0,NA,NA
Gson,1,27,80%,Ekstazi,61,0.6730769230769231,26,0.3333333333333333
Gson,1,27,80%,FAST,61,0.967948717948718,3,0.038461538461538464
Gson,1,27,80%,Ekstazi+dpt,61,0.7371794871794872,21,0.2692307692307692
Gson,1,27,80%,DPT,61,0.7371794871794872,21,0.2692307692307692
Gson,1,27,80%,STARTS,61,0.5833333333333333,33,0.4230769230769231
Gson,1,27,80%,STARTS+FAST-S,61,0.9551282051282051,4,0.05128205128205128
Gson,1,27,80%,STARTS+FAST-P,61,0.967948717948718,3,0.038461538461538464
Gson,1,27,80%,STARTS+DPT,61,0.7371794871794872,21,0.2692307692307692
Gson,1,27,80%,Fastazi-S,61,0.967948717948718,3,0.038461538461538464
Gson,1,27,80%,Fastazi-P,61,0.967948717948718,3,0.038461538461538464
Gson,1,27,80%,Random,61,0.0,NA,NA
Gson,1,27,90%,Ekstazi,69,0.6730769230769231,26,0.3333333333333333
Gson,1,27,90%,FAST,69,0.967948717948718,3,0.038461538461538464
Gson,1,27,90%,Ekstazi+dpt,69,0.7371794871794872,21,0.2692307692307692
Gson,1,27,90%,DPT,69,0.7371794871794872,21,0.2692307692307692
Gson,1,27,90%,STARTS,69,0.5833333333333333,33,0.4230769230769231
Gson,1,27,90%,STARTS+FAST-S,69,0.9551282051282051,4,0.05128205128205128
Gson,1,27,90%,STARTS+FAST-P,69,0.967948717948718,3,0.038461538461538464
Gson,1,27,90%,STARTS+DPT,69,0.7371794871794872,21,0.2692307692307692
Gson,1,27,90%,Fastazi-S,69,0.967948717948718,3,0.038461538461538464
Gson,1,27,90%,Fastazi-P,69,0.967948717948718,3,0.038461538461538464
Gson,1,27,90%,Random,69,0.0,NA,NA
Gson,1,27,100%,Ekstazi,77,0.6730769230769231,26,0.3333333333333333
Gson,1,27,100%,FAST,77,0.967948717948718,3,0.038461538461538464
Gson,1,27,100%,Ekstazi+dpt,77,0.7371794871794872,21,0.2692307692307692
Gson,1,27,100%,DPT,77,0.7371794871794872,21,0.2692307692307692
Gson,1,27,100%,STARTS,77,0.5833333333333333,33,0.4230769230769231
Gson,1,27,100%,STARTS+FAST-S,77,0.9551282051282051,4,0.05128205128205128
