Project, Version, Suite, Test count, APFDf, TTFF, pTTFF, Misses, Hit, HitCount
Gson,15,STARTS,84.0,0.4953405017921148,47.43333333333333,0.5100358422939067,0,1,30
Gson,15,STARTS+FAST-S,84.0,0.12329749103942644,82.03333333333333,0.8820788530465952,0,1,30
Gson,15,STARTS+FAST-P,84.0,0.12329749103942644,82.03333333333333,0.8820788530465952,0,1,30
Gson,15,STARTS+DPT,84.0,0.11290322580645154,83.0,0.8924731182795692,0,1,30
Gson,15,Fastazi-S,67.0,0.4623655913978492,50.5,0.5430107526881719,0,1,30
Gson,15,Fastazi-P,67.0,0.4734767025089606,49.46666666666667,0.5318996415770612,0,1,30
Gson,15,Random,93.0,0.5261648745519714,44.56666666666667,0.47921146953405025,0,1,30
Gson,16,Ekstazi,80.0,0.4921146953405018,47.733333333333334,0.5132616487455197,0,1,30
Gson,16,FAST,93.0,0.37849462365591385,58.3,0.6268817204301076,0,1,30
Gson,16,Ekstazi+dpt,80.0,0.5483870967741935,42.5,0.4569892473118278,0,1,30
Gson,16,DPT,93.0,0.5451612903225805,42.8,0.4602150537634409,0,1,30
Gson,16,STARTS,88.0,0.45913978494623664,50.8,0.546236559139785,0,1,30
Gson,16,STARTS+FAST-S,88.0,0.43906810035842275,52.666666666666664,0.5663082437275986,0,1,30
Gson,16,STARTS+FAST-P,88.0,0.4193548387096773,54.5,0.586021505376344,0,1,30
Gson,16,STARTS+DPT,88.0,0.5476702508960573,42.56666666666667,0.4577060931899641,0,1,30
Gson,16,Fastazi-S,80.0,0.47491039426523296,49.333333333333336,0.5304659498207885,0,1,30
Gson,16,Fastazi-P,80.0,0.4752688172043011,49.3,0.5301075268817205,0,1,30
Gson,16,Random,93.0,0.4455197132616487,52.06666666666667,0.5598566308243726,0,1,30
Gson,17,Ekstazi,54.0,0.7096774193548389,27.5,0.2956989247311828,0,1,30
Gson,17,FAST,93.0,0.44086021505376327,52.5,0.564516129032258,0,1,30
Gson,17,Ekstazi+dpt,54.0,0.42473118279569866,54.0,0.5806451612903225,0,1,30
Gson,17,DPT,93.0,0.10645161290322576,83.6,0.8989247311827951,0,1,30
Gson,17,STARTS,83.0,0.5440860215053763,42.9,0.4612903225806452,0,1,30
Gson,17,STARTS+FAST-S,83.0,0.5534050179211467,42.03333333333333,0.4519713261648745,0,1,30
Gson,17,STARTS+FAST-P,83.0,0.5372759856630823,43.53333333333333,0.46810035842293907,0,1,30
Gson,17,STARTS+DPT,83.0,0.17741935483870966,77.0,0.8279569892473119,0,1,30
Gson,17,Fastazi-S,54.0,0.6881720430107529,29.5,0.3172043010752687,0,1,30
Gson,17,Fastazi-P,54.0,0.6899641577060934,29.333333333333332,0.3154121863799283,0,1,30
