Project, Version, Iteration, Budget, Suite, Test count, APFDf, TTFF, pTTFF
Cli,11,2,30%,STARTS+DPT,7,0.0,NA,NA
Cli,11,2,30%,Fastazi-S,7,0.9375,2,0.08333333333333333
Cli,11,2,30%,Fastazi-P,7,0.9375,2,0.08333333333333333
Cli,11,2,30%,Random,7,0.0,NA,NA
Cli,11,2,40%,Ekstazi,9,0.0,NA,NA
Cli,11,2,40%,FAST,9,0.9375,2,0.08333333333333333
Cli,11,2,40%,Ekstazi+dpt,9,0.0,NA,NA
Cli,11,2,40%,DPT,9,0.0,NA,NA
Cli,11,2,40%,STARTS,9,0.0,NA,NA
Cli,11,2,40%,STARTS+FAST-S,9,0.9375,2,0.08333333333333333
Cli,11,2,40%,STARTS+FAST-P,9,0.8958333333333334,3,0.125
Cli,11,2,40%,STARTS+DPT,9,0.0,NA,NA
Cli,11,2,40%,Fastazi-S,9,0.9375,2,0.08333333333333333
Cli,11,2,40%,Fastazi-P,9,0.9375,2,0.08333333333333333
Cli,11,2,40%,Random,9,0.0,NA,NA
Cli,11,2,50%,Ekstazi,12,0.0,NA,NA
Cli,11,2,50%,FAST,12,0.9375,2,0.08333333333333333
Cli,11,2,50%,Ekstazi+dpt,12,0.0,NA,NA
Cli,11,2,50%,DPT,12,0.0,NA,NA
Cli,11,2,50%,STARTS,12,0.0,NA,NA
Cli,11,2,50%,STARTS+FAST-S,12,0.9375,2,0.08333333333333333
Cli,11,2,50%,STARTS+FAST-P,12,0.8958333333333334,3,0.125
Cli,11,2,50%,STARTS+DPT,12,0.0,NA,NA
Cli,11,2,50%,Fastazi-S,12,0.9375,2,0.08333333333333333
Cli,11,2,50%,Fastazi-P,12,0.9375,2,0.08333333333333333
Cli,11,2,50%,Random,12,0.0,NA,NA
Cli,11,2,60%,Ekstazi,14,0.0,NA,NA
Cli,11,2,60%,FAST,14,0.9375,2,0.08333333333333333
Cli,11,2,60%,Ekstazi+dpt,14,0.43749999999999994,14,0.5833333333333334
Cli,11,2,60%,DPT,14,0.0,NA,NA
Cli,11,2,60%,STARTS,14,0.0,NA,NA
Cli,11,2,60%,STARTS+FAST-S,14,0.9375,2,0.08333333333333333
Cli,11,2,60%,STARTS+FAST-P,14,0.8958333333333334,3,0.125
Cli,11,2,60%,STARTS+DPT,14,0.43749999999999994,14,0.5833333333333334
Cli,11,2,60%,Fastazi-S,14,0.9375,2,0.08333333333333333
Cli,11,2,60%,Fastazi-P,14,0.9375,2,0.08333333333333333
Cli,11,2,60%,Random,14,0.0,NA,NA
Cli,11,2,70%,Ekstazi,16,0.0,NA,NA
Cli,11,2,70%,FAST,16,0.9375,2,0.08333333333333333
Cli,11,2,70%,Ekstazi+dpt,16,0.43749999999999994,14,0.5833333333333334
Cli,11,2,70%,DPT,16,0.3958333333333333,15,0.625
Cli,11,2,70%,STARTS,16,0.0,NA,NA
Cli,11,2,70%,STARTS+FAST-S,16,0.9375,2,0.08333333333333333
Cli,11,2,70%,STARTS+FAST-P,16,0.8958333333333334,3,0.125
Cli,11,2,70%,STARTS+DPT,16,0.43749999999999994,14,0.5833333333333334
Cli,11,2,70%,Fastazi-S,16,0.9375,2,0.08333333333333333
Cli,11,2,70%,Fastazi-P,16,0.9375,2,0.08333333333333333
Cli,11,2,70%,Random,16,0.0,NA,NA
